State,Month,Day,Hour,Temperature,Humidity,WindSpeed,WeatherType
Tripura,6,27,12,29.9,83,23.4,Rainy
Tripura,6,28,12,31.5,87,18.3,Rainy
Tripura,6,29,12,33.0,82,18.0,Rainy
Tripura,6,30,12,32.9,81,16.7,Rainy
Tripura,7,1,12,34.1,87,14.4,Rainy
Tripura,7,2,12,34.0,85,11.7,Rainy
Tripura,7,3,12,34.0,84,12.1,Rainy
Tripura,7,4,12,34.3,82,10.2,Rainy
Tripura,7,5,12,33.3,90,13.7,Rainy
Tripura,7,6,12,31.5,88,19.4,Rainy
Tripura,7,7,12,32.0,83,21.6,Rainy
Tripura,7,8,12,33.6,78,15.2,Rainy
Tripura,7,9,12,32.4,86,14.8,Rainy
Tripura,7,10,12,32.1,86,14.4,Rainy
Tripura,7,11,12,32.3,81,16.6,Rainy
Tripura,7,12,12,32.4,82,17.1,Rainy
Tripura,7,13,12,32.5,86,15.3,Rainy
Tripura,7,14,12,32.0,84,16.5,Rainy
Tripura,7,15,12,33.8,76,17.7,Rainy
Tripura,7,16,12,35.0,74,13.7,Rainy
Tripura,7,17,12,33.1,83,9.8,Sunny
Tripura,7,18,12,35.3,79,10.1,Rainy
Tripura,7,19,12,35.8,78,9.4,Sunny
Tripura,7,20,12,37.0,79,8.8,Rainy
Tripura,7,21,12,34.6,86,9.7,Rainy
Tripura,7,22,12,35.1,82,8.5,Sunny
Tripura,7,23,12,34.9,86,9.4,Rainy
Tripura,7,24,12,33.5,81,10.0,Rainy
Tripura,7,25,12,35.0,82,12.8,Rainy
Tripura,7,26,12,35.1,81,14.0,Rainy
Tripura,7,27,12,33.4,84,16.1,Rainy
Tripura,7,28,12,32.8,81,17.5,Rainy
Tripura,7,29,12,35.2,76,11.1,Rainy
Tripura,7,30,12,36.1,80,14.8,Rainy
Tripura,7,31,12,36.0,81,16.2,Rainy
Tripura,8,1,12,35.6,84,18.8,Rainy
Tripura,8,2,12,32.9,81,19.8,Rainy
Tripura,8,3,12,29.5,88,17.4,Rainy
Tripura,8,4,12,30.9,90,18.2,Rainy
Tripura,8,5,12,31.3,88,19.1,Rainy
Tripura,8,6,12,28.2,93,20.3,Rainy
Tripura,8,7,12,28.6,94,20.9,Rainy
Tripura,8,8,12,27.8,97,15.9,Rainy
Tripura,8,9,12,32.5,86,12.2,Sunny
Tripura,8,10,12,32.7,88,13.7,Rainy
Tripura,8,11,12,32.1,85,12.6,Sunny
Tripura,8,12,12,32.5,81,19.1,Rainy
Tripura,8,13,12,33.1,90,15.8,Rainy
Tripura,8,14,12,33.2,85,11.2,Rainy
Tripura,8,15,12,31.9,86,10.8,Rainy
Tripura,8,16,12,32.4,90,16.8,Rainy
Tripura,8,17,12,34.8,82,13.3,Sunny
Tripura,8,18,12,34.5,81,10.4,Sunny
Tripura,8,19,12,33.9,78,13.0,Rainy
Tripura,8,20,12,34.5,77,12.3,Sunny
Tripura,8,21,12,33.6,79,10.5,Sunny
Tripura,8,22,12,30.3,86,12.4,Rainy
Tripura,8,23,12,30.9,89,17.5,Rainy
Tripura,8,24,12,32.8,84,15.1,Rainy
Tripura,8,25,12,33.8,87,16.2,Rainy
Tripura,8,26,12,28.8,95,16.8,Rainy
Tripura,8,27,12,32.2,86,17.1,Sunny
Tripura,8,28,12,32.0,86,14.5,Rainy
Tripura,8,29,12,33.8,79,6.7,Sunny
Tripura,8,30,12,35.7,76,12.4,Sunny
Tripura,8,31,12,34.2,83,13.3,Sunny
Tripura,9,1,12,31.7,89,10.5,Rainy
Tripura,9,2,12,32.3,90,7.4,Rainy
Tripura,9,3,12,33.9,84,9.9,Rainy
Tripura,9,4,12,33.8,84,11.2,Rainy
Tripura,9,5,12,37.1,83,10.7,Rainy
Tripura,9,6,12,34.0,88,13.8,Rainy
Tripura,9,7,12,30.6,92,10.6,Rainy
Tripura,9,8,12,29.3,93,13.1,Rainy
Tripura,9,9,12,33.5,82,8.0,Rainy
Tripura,9,10,12,33.1,89,9.1,Rainy
Tripura,9,11,12,33.6,88,11.9,Rainy
Tripura,9,12,12,33.1,89,13.0,Rainy
Tripura,9,13,12,32.6,87,10.0,Rainy
Tripura,9,14,12,30.8,90,14.4,Rainy
Tripura,9,15,12,33.8,80,11.8,Sunny
Tripura,9,16,12,34.1,82,7.3,Sunny
Tripura,9,17,12,34.3,83,10.4,Sunny
Tripura,9,18,12,31.6,89,10.1,Rainy
Tripura,9,19,12,31.1,93,9.8,Rainy
Tripura,9,20,12,30.2,93,10.2,Rainy
Tripura,9,21,12,32.8,90,13.8,Rainy
Tripura,9,22,12,32.5,90,11.7,Rainy
Tripura,9,23,12,33.4,88,13.2,Rainy
Tripura,9,24,12,33.6,81,9.7,Sunny
Tripura,9,25,12,33.5,81,7.8,Sunny
Tripura,9,26,12,33.8,79,7.9,Sunny
Tripura,9,27,12,33.2,82,7.8,Rainy
Tripura,9,28,12,34.6,80,9.5,Rainy
Tripura,9,29,12,36.5,84,12.8,Sunny
Tripura,9,30,12,29.0,94,11.1,Rainy
Tripura,10,1,12,32.2,85,10.8,Sunny
Tripura,10,2,12,33.2,87,13.0,Rainy
Tripura,10,3,12,32.9,84,15.0,Rainy
Tripura,10,4,12,32.2,89,15.9,Rainy
Tripura,10,5,12,28.2,94,11.3,Rainy
Tripura,10,6,12,29.7,95,14.4,Rainy
Tripura,10,7,12,32.5,85,11.3,Rainy
Tripura,10,8,12,31.1,90,15.3,Rainy
Tripura,10,9,12,31.6,90,12.6,Rainy
Tripura,10,10,12,31.5,87,9.9,Rainy
Tripura,10,11,12,32.8,81,7.3,Sunny
Tripura,10,12,12,31.2,89,10.1,Rainy
Tripura,10,13,12,31.0,86,9.0,Sunny
Tripura,10,14,12,31.8,78,7.7,Sunny
Tripura,10,15,12,31.5,77,6.5,Sunny
Tripura,10,16,12,31.9,76,8.2,Sunny
Tripura,10,17,12,33.2,73,5.8,Sunny
Tripura,10,18,12,32.6,70,6.6,Sunny
Tripura,10,19,12,31.4,74,7.6,Sunny
Tripura,10,20,12,32.1,71,8.4,Sunny
Tripura,10,21,12,32.8,70,8.3,Sunny
Tripura,10,22,12,33.3,76,8.2,Rainy
Tripura,10,23,12,30.0,86,7.6,Sunny
Tripura,10,24,12,25.7,96,11.0,Rainy
Tripura,10,25,12,29.1,88,11.3,Rainy
Tripura,10,26,12,30.1,85,8.6,Sunny
Tripura,10,27,12,30.3,82,6.6,Sunny
Tripura,10,28,12,31.5,73,9.2,Sunny
Tripura,10,29,12,31.5,73,8.0,Sunny
Tripura,10,30,12,31.6,73,8.5,Sunny
Tripura,10,31,12,32.8,72,8.6,Sunny
Tripura,11,1,12,33.4,70,8.8,Sunny
Tripura,11,2,12,32.7,70,7.3,Sunny
Tripura,11,3,12,31.4,69,8.2,Sunny
Tripura,11,4,12,31.4,69,8.4,Sunny
Tripura,11,5,12,31.4,68,8.9,Sunny
Tripura,11,6,12,31.2,68,8.0,Sunny
Tripura,11,7,12,30.5,68,6.6,Sunny
Tripura,11,8,12,29.5,67,8.1,Sunny
Tripura,11,9,12,29.6,70,8.3,Sunny
Tripura,11,10,12,30.5,68,8.1,Sunny
Tripura,11,11,12,30.7,69,8.3,Sunny
Tripura,11,12,12,30.8,70,9.1,Sunny
Tripura,11,13,12,31.3,67,8.6,Sunny
Tripura,11,14,12,32.3,68,7.6,Sunny
Tripura,11,15,12,32.6,70,6.1,Sunny
Tripura,11,16,12,29.8,84,7.9,Rainy
Tripura,11,17,12,23.1,100,24.0,Rainy
Tripura,11,18,12,26.7,92,13.7,Rainy
Tripura,11,19,12,29.0,83,6.0,Sunny
Tripura,11,20,12,29.2,81,6.8,Sunny
Tripura,11,21,12,27.6,89,6.4,Sunny
Tripura,11,22,12,27.5,84,7.4,Sunny
Tripura,11,23,12,27.3,84,7.8,Sunny
Tripura,11,24,12,28.3,86,5.5,Sunny
Tripura,11,25,12,28.1,79,8.5,Sunny
Tripura,11,26,12,29.6,78,8.6,Sunny
Tripura,11,27,12,30.0,78,6.5,Sunny
Tripura,11,28,12,29.3,76,8.1,Sunny
Tripura,11,29,12,27.9,79,6.8,Sunny
Tripura,11,30,12,28.7,79,9.4,Sunny
Tripura,12,1,12,29.0,77,8.4,Sunny
Tripura,12,2,12,29.3,78,7.2,Sunny
Tripura,12,3,12,29.2,79,8.4,Sunny
Tripura,12,4,12,28.7,79,7.8,Sunny
Tripura,12,5,12,24.4,86,7.2,Rainy
Tripura,12,6,12,26.0,82,9.5,Sunny
Tripura,12,7,12,21.7,98,11.7,Rainy
Tripura,12,8,12,24.0,94,7.8,Rainy
Tripura,12,9,12,25.5,84,5.8,Sunny
Tripura,12,10,12,25.2,83,5.9,Sunny
Tripura,12,11,12,24.5,83,10.0,Sunny
Tripura,12,12,12,25.6,84,6.6,Sunny
Tripura,12,13,12,25.0,80,9.7,Sunny
Tripura,12,14,12,23.9,77,7.2,Sunny
Tripura,12,15,12,24.0,80,7.4,Sunny
Tripura,12,16,12,24.1,78,8.1,Sunny
Tripura,12,17,12,24.7,79,7.1,Sunny
Tripura,12,18,12,24.8,82,7.6,Sunny
Tripura,12,19,12,25.1,80,8.7,Sunny
Tripura,12,20,12,26.4,83,8.7,Sunny
Tripura,12,21,12,27.2,82,6.2,Sunny
Tripura,12,22,12,27.4,79,7.9,Sunny
Tripura,12,23,12,27.4,81,8.9,Sunny
Tripura,12,24,12,25.0,90,10.8,Rainy
Tripura,12,25,12,26.5,81,8.8,Sunny
Tripura,12,26,12,25.6,84,6.5,Sunny
Tripura,12,27,12,27.4,80,5.9,Sunny
Tripura,12,28,12,27.0,77,6.4,Sunny
Tripura,12,29,12,26.7,75,7.0,Sunny
Tripura,12,30,12,27.3,74,7.2,Sunny
Tripura,12,31,12,26.3,76,8.8,Sunny
Tripura,1,1,12,25.8,79,7.4,Sunny
Tripura,1,2,12,25.0,82,9.0,Sunny
Tripura,1,3,12,25.3,83,8.4,Sunny
Tripura,1,4,12,25.1,84,6.9,Sunny
Tripura,1,5,12,24.6,81,8.5,Sunny
Tripura,1,6,12,24.9,79,8.0,Sunny
Tripura,1,7,12,25.2,77,8.6,Sunny
Tripura,1,8,12,25.6,75,8.6,Sunny
Tripura,1,9,12,24.8,79,8.9,Sunny
Tripura,1,10,12,25.0,82,7.7,Sunny
Tripura,1,11,12,23.9,82,7.9,Sunny
Tripura,1,12,12,21.9,85,10.3,Sunny
Tripura,1,13,12,22.0,86,9.0,Sunny
Tripura,1,14,12,24.4,87,9.0,Sunny
Tripura,1,15,12,25.5,83,6.6,Sunny
Tripura,1,16,12,23.8,77,10.3,Sunny
Tripura,1,17,12,22.7,78,7.9,Sunny
Tripura,1,18,12,24.0,75,7.1,Sunny
Tripura,1,19,12,24.7,71,9.1,Sunny
Tripura,1,20,12,24.3,72,9.4,Sunny
Tripura,1,21,12,25.1,75,9.4,Sunny
Tripura,1,22,12,23.4,77,8.3,Sunny
Tripura,1,23,12,24.1,79,7.6,Sunny
Tripura,1,24,12,24.2,76,6.2,Sunny
Tripura,1,25,12,24.4,77,9.4,Sunny
Tripura,1,26,12,24.5,72,10.8,Sunny
Tripura,1,27,12,24.4,72,9.2,Sunny
Tripura,1,28,12,24.7,69,8.2,Sunny
Tripura,1,29,12,25.0,67,7.2,Sunny
Tripura,1,30,12,25.6,67,8.3,Sunny
Tripura,1,31,12,27.0,66,11.5,Sunny
Tripura,2,1,12,27.0,68,6.1,Rainy
Tripura,2,2,12,25.0,87,10.6,Rainy
Tripura,2,3,12,26.4,70,13.4,Sunny
Tripura,2,4,12,26.3,66,12.0,Sunny
Tripura,2,5,12,27.3,68,12.6,Sunny
Tripura,2,6,12,23.8,83,11.3,Rainy
Tripura,2,7,12,26.6,77,12.6,Sunny
Tripura,2,8,12,25.7,61,10.5,Sunny
Tripura,2,9,12,24.4,66,7.6,Sunny
Tripura,2,10,12,26.2,68,9.0,Sunny
Tripura,2,11,12,27.7,70,6.8,Sunny
Tripura,2,12,12,28.4,67,7.9,Sunny
Tripura,2,13,12,29.0,58,9.0,Sunny
Tripura,2,14,12,29.4,60,7.5,Sunny
Tripura,2,15,12,29.3,70,8.5,Sunny
Tripura,2,16,12,29.7,63,10.3,Sunny
Tripura,2,17,12,28.6,62,10.7,Sunny
Tripura,2,18,12,28.4,60,10.8,Sunny
Tripura,2,19,12,28.7,61,9.2,Sunny
Tripura,2,20,12,29.3,66,12.0,Sunny
Tripura,2,21,12,30.4,81,14.8,Rainy
Tripura,2,22,12,28.3,91,20.5,Rainy
Tripura,2,23,12,21.8,96,11.0,Rainy
Tripura,2,24,12,28.7,72,10.6,Sunny
Tripura,2,25,12,25.5,70,12.6,Sunny
Tripura,2,26,12,29.1,63,10.1,Sunny
Tripura,2,27,12,28.5,58,9.2,Sunny
Tripura,2,28,12,28.3,64,8.1,Sunny
Tripura,2,29,12,29.9,63,10.7,Sunny
Tripura,3,1,12,29.3,61,9.6,Sunny
Tripura,3,2,12,30.1,58,8.0,Sunny
Tripura,3,3,12,30.6,62,10.2,Sunny
Tripura,3,4,12,29.8,69,10.7,Sunny
Tripura,3,5,12,30.6,69,11.6,Sunny
Tripura,3,6,12,30.4,59,9.1,Sunny
Tripura,3,7,12,30.0,55,8.9,Sunny
Tripura,3,8,12,30.5,53,9.4,Sunny
Tripura,3,9,12,29.7,50,10.5,Sunny
Tripura,3,10,12,29.7,51,9.0,Sunny
Tripura,3,11,12,31.5,53,9.5,Sunny
Tripura,3,12,12,33.3,52,12.2,Sunny
Tripura,3,13,12,32.7,63,13.8,Sunny
Tripura,3,14,12,32.2,74,16.5,Sunny
Tripura,3,15,12,33.7,67,10.4,Sunny
Tripura,3,16,12,34.7,54,11.8,Sunny
Tripura,3,17,12,35.0,53,12.2,Sunny
Tripura,3,18,12,34.5,56,8.5,Sunny
Tripura,3,19,12,33.9,52,10.7,Sunny
Tripura,3,20,12,31.9,57,15.0,Sunny
Tripura,3,21,12,24.3,82,15.8,Rainy
Tripura,3,22,12,27.7,73,9.8,Rainy
Tripura,3,23,12,30.6,70,13.3,Rainy
Tripura,3,24,12,31.5,80,14.5,Rainy
Tripura,3,25,12,33.6,72,13.8,Sunny
Tripura,3,26,12,34.0,64,17.0,Rainy
Tripura,3,27,12,33.4,65,10.2,Sunny
Tripura,3,28,12,30.7,76,14.4,Rainy
Tripura,3,29,12,33.1,70,10.1,Sunny
Tripura,3,30,12,32.5,84,13.4,Rainy
Tripura,3,31,12,33.2,83,19.5,Rainy
Tripura,4,1,12,34.7,76,22.5,Rainy
Tripura,4,2,12,32.4,79,20.8,Rainy
Tripura,4,3,12,36.2,70,16.6,Sunny
Tripura,4,4,12,37.0,69,19.8,Sunny
Tripura,4,5,12,36.3,71,15.3,Rainy
Tripura,4,6,12,38.7,66,16.8,Sunny
Tripura,4,7,12,34.7,72,15.5,Rainy
Tripura,4,8,12,35.5,66,14.8,Rainy
Tripura,4,9,12,36.3,59,10.1,Sunny
Tripura,4,10,12,37.1,52,10.8,Sunny
Tripura,4,11,12,38.4,52,15.8,Sunny
Tripura,4,12,12,37.7,49,10.5,Sunny
Tripura,4,13,12,37.8,43,11.9,Sunny
Tripura,4,14,12,37.8,50,14.3,Sunny
Tripura,4,15,12,38.8,53,12.6,Sunny
Tripura,4,16,12,38.3,60,11.8,Sunny
Tripura,4,17,12,33.1,74,16.1,Rainy
Tripura,4,18,12,35.9,82,16.9,Rainy
Tripura,4,19,12,36.5,75,19.7,Rainy
Tripura,4,20,12,37.5,70,29.8,Windy
Tripura,4,21,12,36.6,77,24.3,Rainy
Tripura,4,22,12,36.6,73,17.7,Rainy
Tripura,4,23,12,36.0,72,18.1,Sunny
Tripura,4,24,12,38.8,69,16.9,Sunny
Tripura,4,25,12,38.0,74,20.1,Rainy
Tripura,4,26,12,38.2,71,17.4,Sunny
Tripura,4,27,12,38.4,71,21.5,Windy
Tripura,4,28,12,37.2,75,16.2,Rainy
Tripura,4,29,12,36.3,76,18.8,Rainy
Tripura,4,30,12,38.1,79,21.6,Rainy
Tripura,5,1,12,36.7,75,23.4,Rainy
Tripura,5,2,12,27.4,88,17.1,Rainy
Tripura,5,3,12,35.2,76,13.2,Rainy
Tripura,5,4,12,35.6,69,11.5,Sunny
Tripura,5,5,12,33.2,88,15.6,Rainy
Tripura,5,6,12,29.0,89,17.1,Rainy
Tripura,5,7,12,33.3,75,10.8,Sunny
Tripura,5,8,12,29.4,77,10.4,Sunny
Tripura,5,9,12,33.0,80,9.3,Sunny
Tripura,5,10,12,33.1,83,12.4,Rainy
Tripura,5,11,12,33.7,82,6.2,Sunny
Tripura,5,12,12,34.7,74,6.5,Sunny
Tripura,5,13,12,35.2,74,9.6,Sunny
Tripura,5,14,12,35.5,70,6.8,Sunny
Tripura,5,15,12,37.5,65,7.6,Sunny
Tripura,5,16,12,38.1,63,9.1,Sunny
Tripura,5,17,12,37.7,66,12.0,Sunny
Tripura,5,18,12,37.7,73,12.4,Sunny
Tripura,5,19,12,34.7,79,9.8,Sunny
Tripura,5,20,12,34.4,73,8.4,Sunny
Tripura,5,21,12,35.9,73,24.7,Rainy
Tripura,5,22,12,35.9,76,9.4,Sunny
Tripura,5,23,12,37.2,67,13.4,Sunny
Tripura,5,24,12,37.2,67,11.6,Sunny
Tripura,5,25,12,39.0,74,14.4,Rainy
Tripura,5,26,12,36.6,85,14.3,Rainy
Tripura,5,27,12,31.3,95,31.0,Rainy
Tripura,5,28,12,27.3,99,37.8,Rainy
Tripura,5,29,12,34.2,82,22.9,Rainy
Tripura,5,30,12,35.3,80,18.7,Rainy
Tripura,5,31,12,34.2,85,12.7,Rainy
Tripura,6,1,12,32.5,87,10.5,Rainy
Tripura,6,2,12,33.9,82,14.4,Rainy
Tripura,6,3,12,33.7,86,19.6,Rainy
Tripura,6,4,12,32.3,84,16.6,Rainy
Tripura,6,5,12,35.5,80,8.7,Sunny
Tripura,6,6,12,35.3,85,16.6,Rainy
Tripura,6,7,12,33.6,84,14.8,Rainy
Tripura,6,8,12,32.0,84,15.2,Rainy
Tripura,6,9,12,34.4,81,18.7,Sunny
Tripura,6,10,12,35.3,84,13.0,Rainy
Tripura,6,11,12,37.1,75,11.5,Sunny
Tripura,6,12,12,34.8,83,16.9,Rainy
Tripura,6,13,12,34.0,85,20.3,Rainy
Tripura,6,14,12,34.4,84,14.3,Rainy
Tripura,6,15,12,33.3,78,21.6,Rainy
Tripura,6,16,12,33.8,85,19.5,Rainy
Tripura,6,17,12,31.7,87,17.3,Rainy
Tripura,6,18,12,30.7,84,22.6,Rainy
Tripura,6,19,12,29.3,89,24.3,Rainy
Tripura,6,20,12,33.6,84,12.3,Rainy
Tripura,6,21,12,32.9,84,10.4,Rainy
Tripura,6,22,12,33.7,81,11.2,Rainy
Tripura,6,23,12,32.7,85,10.9,Rainy
Tripura,6,24,12,33.2,84,11.6,Rainy
Tripura,6,25,12,34.4,84,9.0,Rainy
Tripura,6,26,12,32.3,89,7.6,Rainy
Tripura,6,27,12,33.1,89,15.3,Rainy
Tripura,6,28,12,32.6,86,15.1,Rainy
Tripura,6,29,12,30.4,85,20.4,Rainy
Tripura,6,30,12,30.2,90,24.2,Rainy
Tripura,7,1,12,28.0,99,18.1,Rainy
Tripura,7,2,12,28.3,95,15.3,Rainy
Tripura,7,3,12,30.8,87,20.8,Rainy
Tripura,7,4,12,31.4,84,18.1,Rainy
Tripura,7,5,12,32.6,84,18.4,Rainy
Tripura,7,6,12,32.4,86,15.5,Rainy
Tripura,7,7,12,33.3,80,10.6,Rainy
Tripura,7,8,12,32.2,89,9.3,Rainy
Tripura,7,9,12,32.4,86,15.3,Rainy
Tripura,7,10,12,31.5,86,17.5,Rainy
Tripura,7,11,12,31.4,84,20.8,Rainy
Tripura,7,12,12,31.3,86,18.7,Rainy
Tripura,7,13,12,33.1,81,14.2,Rainy
Tripura,7,14,12,35.0,78,9.2,Sunny
Tripura,7,15,12,35.3,80,12.0,Rainy
Tripura,7,16,12,34.1,81,10.4,Rainy
Tripura,7,17,12,34.2,87,10.5,Rainy
Tripura,7,18,12,36.3,81,14.2,Rainy
Tripura,7,19,12,34.7,82,12.8,Rainy
Tripura,7,20,12,34.8,78,13.9,Rainy
Tripura,7,21,12,33.4,84,17.9,Rainy
Tripura,7,22,12,30.3,88,20.2,Rainy
Tripura,7,23,12,32.4,79,20.9,Windy
Tripura,7,24,12,32.6,82,18.4,Rainy
Tripura,7,25,12,34.5,82,16.6,Rainy
Tripura,7,26,12,35.5,82,21.1,Rainy
Tripura,7,27,12,34.5,78,16.2,Rainy
Tripura,7,28,12,35.3,79,13.3,Rainy
Tripura,7,29,12,34.5,82,16.6,Rainy
Tripura,7,30,12,30.3,88,16.9,Rainy
Tripura,7,31,12,29.0,95,18.7,Rainy
Tripura,8,1,12,28.2,91,20.9,Rainy
Tripura,8,2,12,25.6,99,18.0,Rainy
Tripura,8,3,12,30.6,93,16.0,Rainy
Tripura,8,4,12,30.0,87,14.2,Rainy
Tripura,8,5,12,32.4,85,16.2,Rainy
Tripura,8,6,12,29.9,90,10.5,Rainy
Tripura,8,7,12,31.7,89,13.8,Rainy
Tripura,8,8,12,29.3,91,16.7,Rainy
Tripura,8,9,12,29.5,87,23.1,Rainy
Tripura,8,10,12,29.7,91,17.0,Rainy
Tripura,8,11,12,31.0,91,17.5,Rainy
Tripura,8,12,12,32.4,88,13.7,Rainy
Tripura,8,13,12,33.0,86,10.8,Rainy
Tripura,8,14,12,33.2,87,10.8,Rainy
Tripura,8,15,12,34.0,84,10.9,Rainy
Tripura,8,16,12,30.9,91,12.0,Rainy
Tripura,8,17,12,28.8,96,13.1,Rainy
Tripura,8,18,12,29.9,96,12.7,Rainy
Tripura,8,19,12,25.5,100,18.8,Rainy
Tripura,8,20,12,25.7,98,18.5,Rainy
Tripura,8,21,12,29.0,94,17.6,Rainy
Tripura,8,22,12,27.6,98,15.3,Rainy
Tripura,8,23,12,31.2,90,12.9,Rainy
Tripura,8,24,12,32.6,85,13.7,Rainy
Tripura,8,25,12,30.3,85,18.8,Rainy
Tripura,8,26,12,32.2,84,19.8,Rainy
Tripura,8,27,12,33.2,81,10.6,Sunny
Tripura,8,28,12,31.9,87,9.4,Rainy
Tripura,8,29,12,32.9,88,7.2,Rainy
Tripura,8,30,12,33.1,84,13.7,Rainy
Tripura,8,31,12,33.7,86,11.9,Rainy
Tripura,9,1,12,32.1,88,6.8,Rainy
Tripura,9,2,12,32.5,88,8.9,Rainy
Tripura,9,3,12,30.7,88,9.2,Rainy
Tripura,9,4,12,33.6,80,8.1,Sunny
Tripura,9,5,12,33.1,88,9.5,Rainy
Tripura,9,6,12,33.2,87,12.0,Rainy
Tripura,9,7,12,34.1,85,12.2,Rainy
Tripura,9,8,12,33.9,85,10.2,Rainy
Tripura,9,9,12,33.6,84,15.1,Rainy
Tripura,9,10,12,31.6,89,10.7,Rainy
Tripura,9,11,12,32.6,87,8.1,Rainy
Tripura,9,12,12,32.7,83,15.3,Rainy
Tripura,9,13,12,33.9,85,12.6,Rainy
Tripura,9,14,12,28.4,93,8.0,Rainy
Tripura,9,15,12,30.6,92,12.8,Rainy
Tripura,9,16,12,33.3,83,11.8,Sunny
Tripura,9,17,12,33.0,84,6.4,Sunny
Tripura,9,18,12,34.2,84,7.3,Rainy
Tripura,9,19,12,34.8,83,13.3,Rainy
Tripura,9,20,12,35.5,80,16.9,Rainy
Tripura,9,21,12,34.6,82,9.0,Sunny
Tripura,9,22,12,35.0,82,7.6,Sunny
Tripura,9,23,12,36.3,87,18.4,Rainy
Tripura,9,24,12,31.1,90,11.7,Rainy
Tripura,9,25,12,29.1,98,10.2,Rainy
Tripura,9,26,12,30.7,91,10.0,Rainy
Tripura,9,27,12,32.5,88,7.3,Rainy
Tripura,9,28,12,31.6,84,8.3,Rainy
Tripura,9,29,12,31.5,89,12.1,Rainy
Tripura,9,30,12,30.1,92,9.6,Rainy
Tripura,10,1,12,28.9,95,7.0,Rainy
Tripura,10,2,12,29.9,96,9.4,Rainy
Tripura,10,3,12,27.9,94,13.9,Rainy
Tripura,10,4,12,30.3,94,13.4,Rainy
Tripura,10,5,12,27.0,96,11.9,Rainy
Tripura,10,6,12,31.8,88,9.9,Sunny
Tripura,10,7,12,29.5,94,7.0,Rainy
Tripura,10,8,12,30.6,92,6.7,Rainy
Tripura,10,9,12,28.7,93,10.2,Rainy
Tripura,10,10,12,30.2,91,10.4,Rainy
Tripura,10,11,12,30.1,92,8.4,Rainy
Tripura,10,12,12,29.2,93,5.9,Rainy
Tripura,10,13,12,31.7,85,8.6,Sunny
Tripura,10,14,12,31.7,83,6.8,Sunny
Tripura,10,15,12,31.2,85,5.6,Rainy
Tripura,10,16,12,31.3,81,6.9,Sunny
Tripura,10,17,12,31.3,80,9.9,Rainy
Tripura,10,18,12,31.3,86,10.1,Rainy
Tripura,10,19,12,29.5,90,9.3,Rainy
Tripura,10,20,12,31.0,83,9.4,Sunny
Tripura,10,21,12,32.2,81,6.0,Sunny
Tripura,10,22,12,33.1,82,7.9,Sunny
Tripura,10,23,12,29.2,88,11.4,Rainy
Tripura,10,24,12,28.4,88,13.6,Rainy
Tripura,10,25,12,31.9,88,9.4,Rainy
Tripura,10,26,12,31.9,82,7.1,Rainy
Tripura,10,27,12,32.0,79,7.0,Sunny
Tripura,10,28,12,31.9,79,8.1,Sunny
Tripura,10,29,12,32.1,77,6.0,Sunny
Tripura,10,30,12,30.7,84,8.0,Rainy
Tripura,10,31,12,30.5,88,8.3,Rainy
Tripura,11,1,12,31.7,82,6.9,Sunny
Tripura,11,2,12,31.4,79,7.7,Sunny
Tripura,11,3,12,32.1,77,8.3,Sunny
Tripura,11,4,12,32.2,83,7.7,Sunny
Tripura,11,5,12,29.9,88,13.3,Rainy
Tripura,11,6,12,28.9,87,10.1,Sunny
Tripura,11,7,12,28.7,83,6.9,Sunny
Tripura,11,8,12,29.5,77,9.7,Sunny
Tripura,11,9,12,30.1,73,8.2,Sunny
Tripura,11,10,12,30.9,71,6.6,Sunny
Tripura,11,11,12,31.0,71,8.0,Sunny
Tripura,11,12,12,30.4,75,7.5,Sunny
Tripura,11,13,12,32.0,64,12.0,Sunny
Tripura,11,14,12,31.7,66,10.0,Sunny
Tripura,11,15,12,31.1,67,8.6,Sunny
Tripura,11,16,12,31.0,66,9.9,Sunny
Tripura,11,17,12,30.8,66,8.8,Sunny
Tripura,11,18,12,30.6,65,10.2,Sunny
Tripura,11,19,12,31.6,64,8.8,Sunny
Tripura,11,20,12,31.3,65,9.3,Sunny
Tripura,11,21,12,30.9,65,9.6,Sunny
Tripura,11,22,12,29.3,63,7.4,Sunny
Tripura,11,23,12,29.4,61,11.7,Sunny
Tripura,11,24,12,29.1,62,11.6,Sunny
Tripura,11,25,12,28.0,69,10.1,Sunny
Tripura,11,26,12,28.5,69,8.2,Sunny
Tripura,11,27,12,29.2,72,10.4,Sunny
Tripura,11,28,12,30.7,70,8.7,Rainy
Tripura,11,29,12,30.3,76,8.0,Sunny
Tripura,11,30,12,30.8,73,9.5,Rainy
Tripura,12,1,12,29.8,73,7.3,Sunny
Tripura,12,2,12,30.1,63,10.9,Sunny
Tripura,12,3,12,29.7,67,7.6,Sunny
Tripura,12,4,12,28.9,65,6.9,Sunny
Tripura,12,5,12,27.8,67,7.6,Sunny
Tripura,12,6,12,27.9,63,11.0,Sunny
Tripura,12,7,12,26.6,65,9.0,Sunny
Tripura,12,8,12,27.8,69,7.2,Sunny
Tripura,12,9,12,28.0,68,7.7,Sunny
Tripura,12,10,12,26.3,74,7.9,Sunny
Tripura,12,11,12,25.6,72,6.5,Sunny
Tripura,12,12,12,25.2,75,9.9,Sunny
Tripura,12,13,12,24.9,77,8.7,Sunny
Tripura,12,14,12,25.1,77,8.4,Sunny
